user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
PK6AACYX7JPRWAfMzQh5LW,Brave New World,Aldous Huxley,Random House,9781407021010,English,1,3.9
Ls3MH5YjAt4DWj35t3KN6v,Contact,Carl Sagan,Simon and Schuster,9781501172311,English,2,4.6
LMjTvA5AUPaa4pV4gCjDXA,The Road: Winner of the Pulitzer Prize for Fiction,Cormac McCarthy,Pan Macmillan,9780330472753,English,0,4.5
9VHAzsPWJqBGLTEUtEyFD7,Star Wars: Darth Plagueis,James Luceno,Random House,9781448136285,English,0,4.4
nWASUr4zhdNHoScoGqWW9H,The Maze Runner Trilogy,James Dashner,Scholastic UK,9781909489851,English,5,4.7
JQeJ5Ft2Q5MyLrYApSCuJB,An Absolutely Remarkable Thing,Hank Green,Hachette UK,9781473224216,English,1,4.5
ACani3mYyR9cuuqFFPG7AC,Halo: Silent Storm,Troy Denning,Titan Books,9781789090420,English,3,4.7
GNYwMWJUknHZ5DSRCbwJCo,Station Eleven,Emily St. John Mandel,Pan Macmillan,9781447269007,English,8,4.2
9SkzKq2dhcAEgU8gqZ9pCe,The Power of Six,Pittacus Lore,Penguin UK,9780141957777,English,3,4.4
GSSqpCEQnTANieNENsLfby,Marauder,Clive Cussler,Penguin UK,9781405944519,English,7,0
nz7ZHquGuu59YDdeMFaCPg,The Moon is a Harsh Mistress,Robert A. Heinlein,Hachette UK,9781444791044,English,1,4.7
hM2gapueGbXWvAABmyL7Mf,The Magician's Land: (Book 3)| Book 3,Lev Grossman,Random House,9781473518858,English,4,4.6
di6m4arptQk4jJTTpEaE8R,The 100,Kass Morgan,Hachette UK,9781444766899,English,3,4.6
fBLWRUEXE6JJgjjJjD8rZU,Never Let Me Go,Kazuo Ishiguro,Faber & Faber,9780571249381,English,7,3.9
fJyd2Ty68S24qY6qtKdYAS,The Girl With All The Gifts: The most original thriller you will read this year,M. R. Carey,Hachette UK,9780748123797,English,1,4.3
Txx5jtFZBbrH4nm7ZpYKof,Ancillary Justice: THE HUGO| NEBULA AND ARTHUR C. CLARKE AWARD WINNER,Ann Leckie,Hachette UK,9781405525848,English,6,4.2
CcqZE8JALdpEYGLep2qZhY,Cloud Atlas,David Mitchell,Hachette UK,9781844568819,English,4,4.2
8ZgDbzkzTf6rXweutCmrNE,The Passage,Justin Cronin,Hachette UK,9781409107262,English,9,4.5
jtrSWWcXJJEpnKybqGiMtd,A Memory Called Empire,Arkady Martine,Pan Macmillan,9781529001600,English,9,4.4
8LXsv6jDq9u6TKcFV8kkxe,Welcome to Night Vale,Joseph Fink,HarperCollins,9780062351449,English,8,4.6
8eNWaT9UkrpJt6RLJqU4Ax,The Breakers Series: Books 4-6,Edward W. Robertson,Edward W. Robertson,Flowing text, Google-generated PDF,Fiction / Science Fiction / Action & Adventure,1,4.7
hyYcYyP3k8CVvq8GyAGu45,Dead Soul (In Her Name| Book 3),Michael R. Hicks,Michael R. Hicks,9780984673001,English,0,4.5
7YeSLbQVkwpN4nPGPtMc6W,Physics of the Impossible: A Scientific Exploration of the World of Phasers| Force Fields| Teleportation and Time Travel,Michio Kaku,Penguin UK,9780141919348,English,9,4.2
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
h5c5wJDUcVMY9akoRZ6zQJ,Eleanor Oliphant is Completely Fine,Gail Honeyman,HarperCollins,9780008172138,English,2,4.7
cMdVLrjjLhMjUJPso9BSqY,It: Film tie-in edition of Stephen King’s IT,Stephen King,Hachette UK,9781848940871,English,2,4.6
cSJgA779TD5Bijh2PjHoe2,I Only Have Eyes for You: The Sullivans| Book 4,Bella Andre,Oak Press| LLC,9781938127175,English,7,4.6
CzYkHDDcCKvZxhZdyRbGfC,Beautiful Disaster: A Novel,Jamie McGuire,Simon and Schuster,9781476712055,English,4,4.5
Tx3GUbaLQ9Ks39Kgsw8sGA,Eleanor & Park,Rainbow Rowell,Hachette UK,9781409116332,English,3,4.5
2Et9GXYhW2iXtMuxFRv4gp,The Hook Up,Kristen Callihan,Plain Jane Books,9780990715702,English,7,4.6
9bRuS3TApxJiHnhAjpZBJa,Emerald Darkness,Sarra Cannon,Dead River Books,9781624210372,English,6,4.8
RbqdT7GqSpWwrXeVfzu2R5,Flowers In The Attic,V.C. Andrews,Simon and Schuster,9781451636949,English,1,4.5
n9wew3TsUXDkKam5Wi43Px,My Not So Perfect Life: A Novel,Sophie Kinsella,Random House,9781473510616,English,8,4.4
JCzZzkPfLT626DnjAwNmPz,Americanah,Chimamanda Ngozi Adichie,HarperCollins UK,9780007356492,English,9,4.3
cG4GxuGJuWWsPuwKjkTpak,The Secret Diary of Adrian Mole Aged 13 3/4: Adrian Mole Book 1| Book 1,Sue Townsend,Penguin UK,9780718196134,English,6,4.5
m22Cdh8ddxsoJMeTMFptdn,For The Win,Brenna Aubrey,Silver Griffon Associates,9781940951072,English,9,4.7
GeW74qEobWP7Bv76y4dPx8,Girl| Woman| Other: WINNER OF THE BOOKER PRIZE 2019,Bernardine Evaristo,Penguin UK,9780241985007,English,0,4.5
E6YxprpyzcFX3Fmye9iE3Z,The Shadow of the Wind: The Cemetery of Forgotten Books 1| Book 1,Carlos Ruiz Zafon,Hachette UK,9780297857136,English,5,4.4
TuKvWCuM5XwBCBzJRvHVS3,Such a Fun Age: 'The book of the year' Independent,Kiley Reid,Bloomsbury Publishing,9781526612175,English,9,4.4
JtJ7ZTCJUGSANdtBK8rCxH,The Brief Wondrous Life of Oscar Wao,Junot Díaz,Penguin,9781101147306,English,3,4.5
HxjGAEsGAJBi5ndF4No3ho,By the River Piedra I Sat Down and Wept: A Novel of Forgiveness,Paulo Coelho,Harper Collins,9780061859953,English,2,4.1
hxQgvJyZCxzvSoxS89AL3b,The Dutch House: A Novel,Ann Patchett,HarperCollins,9780062963697,English,4,4.3
KCRGxvzFwPiErUwiud8yi7,Souls,Ednah Walters,Firetrail Publishing,9780991251728,English,1,4.8
d6K8RUCBPHbwhUHX286eGZ,Doctors,Erich Segal,Hachette UK,9781444768459,English,8,4.2
7sxbNyVEpHTMVTmbyZX5Q4,Angel of Storms: The gripping fantasy adventure of danger and forbidden magic (Book 2 of Millennium's Rule),Trudi Canavan,Hachette UK,9780748132386,English,3,4.6
8oH9n5nv4BHyJScdjhjsY8,To Kill a Mockingbird (Enhanced Edition),Harper Lee,Harper Collins,9780062369635,English,9,4.4
RSB6BvjVynFrd69teLGGbE,The 100,Kass Morgan,Hachette UK,9781444766899,English,8,4.6
iV9LY8JutD3q7C8niMVcCX,No Longer Human,Osamu Dazai,New Directions Publishing,9780811220071,English,9,4.7
DnrjMGtX6vDzTLp5yBPisf,Beneath This Man,Jodi Ellen Malpas,Hachette UK,9781409151517,English,4,4.6
m8GE9HXSTaVr9vhGZkEpbV,Styled,Piper Lawson,Piper Lawson Books,Flowing text, Google-generated PDF,Fiction / Coming of Age,1,4.8
MSPt69KrUxLNVeAYwFmigx,Witch Queen : Divided Realms Book 2,Kim Richardson,FablePrint,9781311380289,English,7,4.7
gUDJQszGM5VE9aVv94brSG,The Goldfinch,Donna Tartt,Hachette UK,9781405529518,English,3,3.9
HEjrJyvrxJFKJk7LbUBv6u,Almond: A Novel,Won-pyung Sohn,HarperCollins,9780062961402,English,9,4.8
2bPwoQjBbAMeLtJVZpyJhU,Rowdy,Jay Crownover,Harper Collins,9780062333063,English,5,4.6
fkeaUyeT8xt5oX2rReKpSQ,All Broke Down,Cora Carmack,Harper Collins,9780062326232,English,6,4.5
SJzSUEs87rgFwM6VEQiP4F,One and Only [NA New Adult College Contemporary Romance],Viv Daniels,Word for Word,9781937135065,English,9,4.5
giGhYZgMhDqToAgYPRMktw,Never Date Your Best Friend,Jules Barnard,Fresh Fiction Pub,9780991560479,English,8,4.6
EguZCynCa23F6zYrrGypA5,Masquerade (The Rosewoods| #2),Katrina Abbott,Over The Cliff Publishing,Flowing text, Original pages,Fiction / Coming of Age,3,4.5
6Kh2cViYCH8xeBmppvJNsv,Half a King (Shattered Sea| Book 1),Joe Abercrombie,HarperCollins UK,9780007550210,English,6,4.3
ZeM7xxCvQNbm8zfGqwqwWe,Close Remembrance (The Krinar Chronicles: Volume 3),Anna Zaires,Mozaika Publications,9780988391345,English,0,4.2
gScXU9az5m6JTPx9WWYJt8,Fall With Me,Jennifer L. Armentrout,Harper Collins,9780062362759,English,4,4.5
kY2AnqTAgQ3ykvgwnuVnSH,Changing Everything,Molly McAdams,HarperCollins,9780062391407,English,4,4.4
3Zec78Gq32oX9f3THkJTVx,The Things I Do for You,M. Malone,CrushStar Romance,9781938789069,English,3,4.5
6d5Q2fYfaga9EHfx3FZFts,Perfekt Control,S.T. Bende,S.T. Bende,Flowing text, Google-generated PDF,Fiction / Coming of Age,3,4.9
XrwL7wbi42ak3phLsXD8i5,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,Random House,9781448190959,English,8,4.2
ghGZP89g5r6wbJPF47Nukf,Dragon Dawn,Mark E. Cooper,Impulse Books UK,9781905380084,English,8,4.7
SNmaNimPvcmfBtez8C8G3S,Endless Love,Emma Keene,Outfox Digital Publishing,Flowing text, Google-generated PDF,Fiction / Coming of Age,2,4.5
Qab2vWNko67by2EjFQvdfi,The Last Shot,Sara Hubbard,Sara Hubbard,9780992091279,English,6,4.3
4rb634GtzUz6JnoHEKGc82,Boyfriend Material,Alexis Hall,Sourcebooks| Inc.,9781728206158,English,0,4.7
5xjgYtEMhSxQXyADN3J2fz,Maybe Not: A Novella,Colleen Hoover,Simon and Schuster,9781476799841,English,9,4.5
BHRndv97doB2AJHLKkM5d9,The Boy & His Ribbon,Pepper Winters,Pepper Winters,Flowing text, Google-generated PDF,Fiction / Coming of Age,1,4.9
Tzmc5vKwxQGFwmZPsfin5u,The Orphan Master's Son: Barack Obama’s Summer Reading Pick 2019,Adam Johnson,Random House,9781448109265,English,4,4.4
J3bMcrNm9tevf8pRh7j2dd,Heartland,Sarina Bowen,Tuxbury Publishing LLC,9781942444978,English,9,4.8
fRosi2Ls3B8jGQEtT6AdJe,Sword Bearer,Teddy Jacobs,Wicked Evil Press,Web, Tablet, Phone, eReader,Fiction / Fantasy / Epic,2,4.1
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
ehTPwPCs9SpBq4yKmHLcPJ,The Kite Runner,Khaled Hosseini,Penguin,9781101217238,English,4,4.4
AQYr5JCjEp98N2GD3w5WNa,The ABC Murders (Poirot),Agatha Christie,HarperCollins UK,9780007421893,English,0,4.6
28XW5c6GdgZ58BXgPxWC37,PS| I Love You: The emotional| heartbreaking romantic fiction book from the number one best selling author of Postscript,Cecelia Ahern,HarperCollins UK,9780007279364,English,2,4.5
how8XW9UwRvsd6BkyzrFgH,Then She Was Gone: From the number one bestselling author of The Family Upstairs,Lisa Jewell,Random House,9781473538337,English,2,4.6
VsYqi44idPVqGbbERk3VDu,Be Careful What You Wish For,Jeffrey Archer,Pan Macmillan,9781447248743,English,5,4.2
MF8fzdeohf9XLcR3GHK3UU,The Rosie Project,Graeme Simsion,Penguin UK,9781405912785,English,2,4.2
KRifPA3YXpLoGBQ9Rvb6oj,Desire,Z.L. Arkadie,Z.L. Arkadie,9781942857396,English,6,4.7
TnB4puFgnE87Jjg4hS2NV3,The Grapes of Wrath,John Steinbeck,Penguin UK,9780141915036,English,8,4.4
cRSYotL5RxGmc4gvK9cVjw,The Art of Racing in the Rain: A Novel,Garth Stein,Harper Collins,9780061738098,English,1,4.4
AzovAZpXA7PG8LuZqyoxpo,Purple Hibiscus,Chimamanda Ngozi Adichie,HarperCollins UK,9780007383696,English,1,4.5
mcjBkoooMyrscJoascDi2Q,Saving Grace,Julie Garwood,Penguin,9781101533079,English,5,4.7
YThfhw6YabW5RDq7GYGzAa,Pachinko: The New York Times Bestseller,Min Jin Lee,Head of Zeus Ltd,9781786691347,English,2,4.2
acnj5PK22A8xRSuf7Xva7Z,My Not So Perfect Life: A Novel,Sophie Kinsella,Random House,9781473510616,English,6,4.4
2RSHhVo7UDvBUPrMSrRKWc,Little Fires Everywhere: The New York Times Top Ten Bestseller,Celeste Ng,Hachette UK,9781408709702,English,0,4.2
BhvTToe4Spx3oZ9S5r5TU6,Of Blood and Bone,Nora Roberts,Hachette UK,9780349414997,English,1,4.7
E7RNYEmq4HAd8xotR6CJqa,The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,Richard Osman,Penguin UK,9780241988275,English,8,4.6
25FWYTYntZ68hPyJbdbc7A,The Secret Diary of Adrian Mole Aged 13 3/4: Adrian Mole Book 1| Book 1,Sue Townsend,Penguin UK,9780718196134,English,4,4.5
QspET7AFk9GYjcBoMnJxnc,Every Breath: A captivating story of enduring love from the author of The Notebook,Nicholas Sparks,Hachette UK,9780751567779,English,5,4.5
QtzE8WtLioAvJ9a5c6u7nz,Girl| Woman| Other: WINNER OF THE BOOKER PRIZE 2019,Bernardine Evaristo,Penguin UK,9780241985007,English,4,4.5
mNDJcvcRJjYiQNmiNrKDmW,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,4,4.7
NuCafRapYYeaNyTUNivhLJ,The Pact: A Love Story,Jodi Picoult,Harper Collins,9780061980244,English,1,4.5
JnntWFDFi3d8WANftUFT8G,Defending Jacob: Now a major Apple TV series,William Landay,Hachette UK,9781409115397,English,8,4.0
mEvtZdyFEu9zksaYgXgD4d,Crazy Rich Asians: The international bestseller| now a major film in 2018,Kevin Kwan,Atlantic Books Ltd,9781782393313,English,1,4.3
HVfqXicyKEZr62hEJXRBE3,The Pearl That Broke Its Shell: A Novel,Nadia Hashimi,Harper Collins,9780062244772,English,4,4.5
f5WciCTvgjuw6hwoZi3Juw,For One More Day,Mitch Albom,Hachette UK,9780748112623,English,9,4.2
dWC5aACUHG9mVh2PvF2m7M,Edge of Eternity,Ken Follett,Penguin,9780698160576,English,3,4.4
Xr5NQDEnVKxPvvUvuX3bs7,There Goes My Heart (Maine Sullivans 2),Bella Andre,Oak Press| LLC,9781945253973,English,1,4.8
oYdjSVSmY2DBFPYfRyUWG7,To Kill A Mockingbird: Enhanced Edition,Harper Lee,Random House,9781473518063,English,4,4.6
JDsK9YYT8HjrzdqDEV88U5,The Namesake,Jhumpa Lahiri,HarperCollins UK,9780007383535,English,0,4.1
nxAZCkhBwy9tp2qGXUFJrZ,Gabriel's Promise,Sylvain Reynard,Penguin,9780593097991,English,7,4.4
YnzTSWEZvV2JjVSyFxVPPF,The Goldfinch,Donna Tartt,Hachette UK,9781405529518,English,2,3.9
JgaKt6asoRwNgNoZj7qUYP,Reconstructing Amelia: A Novel,Kimberly McCreight,Harper Collins,9780062225450,English,6,4.2
G4KNmd8BNiawdePjH35Auo,Nothing to See Here,Kevin Wilson,HarperCollins,9780062913487,English,7,4.4
UANmvTmgyazudeA9hq7UNf,Sunset In Central Park (From Manhattan with Love| Book 2),Sarah Morgan,HarperCollins UK,9781474047548,English,6,4.4
4rtTtjfD7LaJNuTjjziVPT,A Dog's Journey,W. Bruce Cameron,Pan Macmillan,9781447220091,English,2,4.5
ngpd7Mwtjmzn5SHwEK9E5f,Don't Want To Miss A Thing: A warm and witty romance with many twists along the way,Jill Mansell,Hachette UK,9780755355983,English,3,4.5
A5KSwTyhNN4NuSr3PZ4zqY,The Sun Sister,Lucinda Riley,Pan Macmillan,9781509840168,English,0,4.7
ncwnNHGczerGN794SiXwip,The Great Alone: A Compelling Story of Love| Heartbreak and Survival| From the Multi-million Copy Bestselling Author of The Nightingale,Kristin Hannah,Pan Macmillan,9781447286011,English,5,4.7
KKzBEkjSA22d3zDVrUwtSF,Morning| Noon and Night,Sidney Sheldon,Harper Collins,9780007381944,English,9,4.5
AKrCBoSRZYqv8mJ423DQ2c,Fires of Winter,Johanna Lindsey,Harper Collins,9780062106483,English,5,4.4
L4HEv6C59sMJ4Xv9JJzfTz,The Thorn Birds,Colleen McCullough,Harper Collins,9780061807091,English,0,4.4
RjzUrFYorWbKNMa52XZBYd,Love to Hate You: The laugh-out-loud romantic comedy hit,Jo Watson,Hachette UK,9781472257772,English,0,4.6
BXzz8y2ZVugyyeDSNbyVBa,My Grandmother Sends Her Regards and Apologises,Fredrik Backman,Hachette UK,9781444775860,English,8,4.7
VuZo3W9EiPhLYnWiia2kcU,My Cousin Rachel,Daphne Du Maurier,Hachette UK,9781405518079,English,3,4.3
QkuqdRbxSTRE33qx6fmNyN,On Earth We're Briefly Gorgeous,Ocean Vuong,Random House,9781473564473,English,7,4.1
RfSPVU8BfPpWVvCDzEttAG,The Silver Linings Playbook,Matthew Quick,Pan Macmillan,9780330504614,English,2,4.3
BdQGbjonMB9EdXRnTQayQC,The Vanishing Half: Sunday Times Bestseller,Brit Bennett,Hachette UK,9780349701448,English,7,4.4
2FvruWpaczcwGCQNCv8S9C,The Dry: The Sunday Times Crime Book of the Year 2017,Jane Harper,Hachette UK,9781408708187,English,8,4.6
44fRERhxPymxK2CDsdYfE5,The Woman in the Wood: A missing teenager. An outcast woman in the woods. And a girl determined to find the truth. From The Sunday Times bestselling author,Lesley Pearse,Penguin UK,9781405921077,English,2,4.8
3mH4hoSNSzd479jeUPNH6a,The Tiger’s Prey,Wilbur Smith,HarperCollins,9780007535934,English,1,4.5
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
e2MyVQzCPCoRELky2RyR7B,The Art of War,Tzu| Sun,Aegitas,9785000640074,English,6,4.4
8ZBg2RrU8TdbUUdmR5tqrN,Catch-22,Joseph Heller,Random House,9781446424049,English,5,4.4
gTcVBRpFEBSznamu4PqGpm,The Four Legendary Kingdoms,Matthew Reilly,Hachette UK,9781409167143,English,0,4.7
ZfhNvc3jH2rHoaX4p4mjMt,War and Peace,Leo Tolstoy,GENERAL PRESS,9788180320026,English,7,4.2
U6wTWni4fcvLtzXPvrVZn8,Prince of Fools (Red Queen’s War| Book 1),Mark Lawrence,HarperCollins UK,9780007531554,English,8,4.5
HbLLwxZWsR8mkeJyXzy5Tx,Red Storm Rising: A Suspense Thriller,Tom Clancy,Penguin,9781101002346,English,2,4.7
gc4T3QyDC8UWcR298rLyDG,Into the Fire,Gregg Hurwitz,Penguin UK,9781405928571,English,3,4.7
NUzEXvhHFduWcZbnvcPSyT,The Alice Network: A Novel,Kate Quinn,HarperCollins,9780062654205,English,4,4.5
EVGUJauVeZNtBp27TeT9Lq,The Lucky One,Nicholas Sparks,Hachette UK,9780748119752,English,5,4.5
NQaMkQTkd9SpdDgJhLviTP,Eye of the Needle,Ken Follett,Pan Macmillan,9780330465564,English,4,4.3
VBPSiSyqFYKabGiDADzjAE,Half of a Yellow Sun,Chimamanda Ngozi Adichie,HarperCollins UK,9780007279289,English,0,4.3
F7qmmRWgDkFykQwGDVojhW,I Am Pilgrim: The bestselling Richard & Judy Book Club pick,Terry Hayes,Random House,9781448170609,English,6,4.2
Wccj3oDiPqAC3VmNMH8QVm,The Flame Bearer (The Last Kingdom Series| Book 10),Bernard Cornwell,HarperCollins,9780007504237,English,8,4.7
Vj6SHXqase4Yx4xSTTB2Jz,The Nightingale: Bravery| Courage| Fear and Love in a Time of War,Kristin Hannah,Pan Macmillan,9781447283065,English,6,4.7
R5RiDScTCJMfBBcVwrxnKQ,Jonathan Strange and Mr Norrell,Susanna Clarke,Bloomsbury Publishing,9781408803745,English,4,4.6
Y6jU9CXXoRSetHoeKwL6hh,Fatherland,Robert Harris,Random House,9781448150274,English,3,4.6
N5e2oRnRHU35QYkxRnnyGC,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,5,4.7
AFSZLbJWS2oxUw3gRyVbon,The Core (The Demon Cycle| Book 5),Peter V. Brett,HarperCollins UK,9780007425747,English,6,4.5
erX9iEBUXBG2deTFqfFN7h,Gates Of Fire: One of history’s most epic battles is brought to life in this enthralling and moving novel,Steven Pressfield,Random House,9781407066592,English,2,4.6
Gx429gzCSXTwg7WcFwBctu,Renaissance,Oliver Bowden,Penguin UK,9780141937533,English,4,4.2
bKmtYMewb5t2by8G2hNTQg,HMS Ulysses,Alistair MacLean,HarperCollins UK,9780007289318,English,9,4.7
3QixbeuUv3xZG9wy7fKNGt,The Fourth Protocol,Frederick Forsyth,Random House,9781446474495,English,3,4.4
ngvonvGjGbB3jdcxMopnsw,The Catcher in the Rye,J. D. Salinger,Penguin UK,9780241988794,English,3,4.2
AzbqZDVwEVBe95hWr2U3Un,The Eagle Has Landed,Jack Higgins,Penguin UK,9780141959122,English,1,4.7
NahtNN6h2rVEV5JQMFdJVg,The Narrow Road to the Deep North,Richard Flanagan,Random House,9781448192243,English,3,4.2
aSPPbRYSW96vJBeeMU3Tgs,We Were the Lucky Ones: Based on the unforgettable story of one family determined to survive war-torn Europe,Georgia Hunter,Allison & Busby Ltd,9780749021764,English,6,4.6
RpcmeexeWTjocAPFuidQTM,The Secret Wife: A captivating story of romance| passion and mystery,Gill Paul,HarperCollins UK,9780008102159,English,5,4.6
3EntwjdEGyUdUXNZYnVwYK,Unfinished Tales,J. R. R. Tolkien,HarperCollins UK,9780007322572,English,5,4.7
dy4ELynXYm6zScgAEwcSGo,Hannibal: Enemy of Rome,Ben Kane,Random House,9781409037552,English,5,4.4
HAgaAGTguvhp6LJCEszaD4,Dead Soul (In Her Name| Book 3),Michael R. Hicks,Michael R. Hicks,9780984673001,English,7,4.5
9jo5J3phzkXkcNSjpQDxct,Red Metal,Mark Greaney,Hachette UK,9780751578362,English,2,4.6
KDcyUHd5xhRAvMcRLcpysA,Hunter Killer: Danny Black Thriller 2,Chris Ryan,Hachette UK,9781444753615,English,0,4.5
TFAz9Q7ahQuwLypnwmUnfj,Sniper Elite: One-Way Trip,Scott McEwen,Simon and Schuster,9781476746081,English,7,4.4
KKGHXQdwPnz5NUo7xjCgkf,Brothers in Blood (Eagles of the Empire 13): Cato & Macro: Book 13,Simon Scarrow,Hachette UK,9780755393954,English,1,4.7
2Qfe4ArsyuChLgosvSBZbX,Matterhorn,Karl Marlantes,Atlantic Books Ltd,9780857890559,English,9,4.6
NBsuTrBum9reLUga9Eh4xu,A Game of Thrones: The Story Continues Books 1-5: A Game of Thrones| A Clash of Kings| A Storm of Swords| A Feast for Crows| A Dance with Dragons (A Song of Ice and Fire),George R.R. Martin,HarperCollins UK,9780007482931,English,7,4.5
gseCSr8nRRiWMGhdpq2uPF,The Forgotten Holocaust (Ben Hope| Book 10),Scott Mariani,HarperCollins UK,9780007486243,English,1,4.4
agzNebuX3sgcFhSZFeZPqs,Schindler's Ark: The Booker Prize winning novel filmed as ‘Schindler’s List’,Thomas Keneally,Hachette UK,9781848940208,English,3,4.8
RMsoWNPKvwrMADyBYsiLyy,Kill Decision,Daniel Suarez,Penguin,9781101587331,English,3,4.4
jh4TmwjUSXnGhhDFHzbJZj,Pharaoh,Wilbur Smith,HarperCollins,9780007535835,English,7,4.1
XWQv35AG7dUv7d455uLM6K,Forrest Gump,Winston Groom,Random House,9781448169719,English,5,4.1
7PYpjCDPg76kQzFwAyP6pF,All Quiet on the Western Front,Erich Maria Remarque,Random House,9781409015741,English,3,4.5
Zhcian7sZAjD4mXQwnKGjQ,The Seventh Angel,Jeff Edwards,Stealth Books,9780983008545,English,0,4.5
XyBvhfnEEmwGPVas92rRuq,The Girl You Left Behind: The number one bestselling romance from the author of Me Before You,Jojo Moyes,Penguin UK,9780141969190,English,7,4.3
8GUbZmmwwrEVpzA7TRQ2wf,Mayday!,Clive Cussler,Hachette UK,9780748114344,English,1,4.1
X6QDWizXgQvh6nrR5B2ZpB,So Speaks the Heart,Johanna Lindsey,Harper Collins,9780062106681,English,5,4.5
2a9TbKV4rps5qTr78cM3Ry,Rogue Operator,J. Robert Kennedy,J. Robert Kennedy,9781482785494,English,6,4.5
2FXHHvRK5Qape6TT6PUAeb,Once A Pilgrim (John Carr| Book 1),James Deegan,HarperCollins UK,9780008229498,English,7,4.5
AmBG7B3fZ6vbRyf9wfVUYF,Temeraire (The Temeraire Series| Book 1),Naomi Novik,HarperCollins UK,9780007318551,English,8,4.2
RtECkfy92GT6cDHMrcqCft,Life and Fate (Vintage Classic Russians Series),Vasily Grossman,Random House,9781446467046,English,0,4.6
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
ZbsAi3iLeyHgyU8KrpgBfB,The Perfect House (A Jessie Hunt Psychological Suspense Thriller—Book Three),Blake Pierce,Blake Pierce,9781640296572,English,1,4.7
2UFTi23bzR6UqnDdpYkkiR,The Day of the Jackal: The legendary assassination thriller,Frederick Forsyth,Random House,9781407095998,English,4,4.7
PQG54Yjzj2vJNQe6cnWopf,The Girl with the Dragon Tattoo,Stieg Larsson,Hachette UK,9781849163279,English,9,4.5
H5yHgrXGK8hSr27anNooq8,A Prisoner of Birth,Jeffrey Archer,Pan Macmillan,9780230713741,English,0,4.4
hgWjuESKWkPAPCowrtinXs,Lethal White: Cormoran Strike Book 4| Book 4,Robert Galbraith,Hachette UK,9780751572841,English,1,4.5
nmBjjjtthNUJ2XHAcUbrUe,Death under the Deodars,Ruskin Bond,Penguin UK,9789385990397,English,9,4.4
DheVrY7hWpiNBrwfZ4Unev,The Spy Who Came in from the Cold,John le Carré,Penguin UK,9780141963624,English,8,4.5
VuJg9tY2KD35xv9HzB9WZs,The Partner,John Grisham,Random House,9781407098180,English,8,4.5
hf8PLUboKjp5DkfXHBAXmf,Before I Go To Sleep: The no. 1 bestselling Richard & Judy Book Club thriller,S J Watson,Random House,9781409045113,English,2,4.3
ELLZBdqSiM6FuCALnDLj8G,Pretty Girls: A captivating thriller that will keep you hooked to the last page,Karin Slaughter,Random House,9781473507876,English,7,4.5
WLnir9tVbvYDcr7DktRKKr,Silence Of The Lambs: (Hannibal Lecter),Thomas Harris,Random House,9781446439746,English,6,4.3
NMAiTBTGxjxa5wG64jRWPR,The Wrong Side of Goodbye,Michael Connelly,Hachette UK,9781409147497,English,7,4.4
V4dwGLoHYbbjJxBNcZCpLC,The Couple Next Door: 'So full of twists. Loved it' Richard Osman,Shari Lapena,Random House,9781473541542,English,3,4.2
bF8gXmzHZ9z89qhtoeWAXw,Into the Fire,Gregg Hurwitz,Penguin UK,9781405928571,English,9,4.7
TmiUUVLfqYyDCwJxmiRPfK,Golden In Death,J. D. Robb,Hachette UK,9780349422107,English,1,4.6
CBuB4sLJFqdudvZaAdXcg6,Sharp Objects: A major HBO & Sky Atlantic Limited Series starring Amy Adams| from the director of BIG LITTLE LIES| Jean-Marc Vallée,Gillian Flynn,Hachette UK,9780297860242,English,6,4.1
JcbE3vc7SrLmEayLBKFST2,Inferno,Dan Brown,Random House,9781448169795,English,7,3.8
ZyR5d3YsZTzYgi9Drb5DJk,Along Came a Spider,James Patterson,Random House,9781473539310,English,9,4.5
Dqu5hUpfuR8B5HL4AbrLDv,I Am Pilgrim: The bestselling Richard & Judy Book Club pick,Terry Hayes,Random House,9781448170609,English,6,4.2
4iccm85wyn8xmLKpYDsK8h,Qahar: (Hindi Edition),Surendra Mohan Pathak,Penguin Random House India Private Limited,9789353492465,Hindi,3,4.3
eZqqot9LPHtxcxMQEk6QwH,The Mahabharata: Volume 1| Volume 1,,Penguin UK,9788184753882,English,7,4.3
GmgQRcQRJgTZPdD5pTzweg,The Guest List,Lucy Foley,HarperCollins,9780008297183,English,0,4.3
gSTnC8o5KDVs9DPCqXwN68,The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,Richard Osman,Penguin UK,9780241988275,English,3,4.6
QD5q6fRthrYwRL7ag5Hnc8,Memory Man,David Baldacci,Pan Macmillan,9781447277576,English,7,4.1
Pdj6WgWv3oFBdaHujkkqUT,Into the Water: The addictive Sunday Times No. 1 bestseller,Paula Hawkins,Random House,9781473542211,English,4,4.1
